Time,No. Steps,Total Reward,Episode Length
0.05086517333984375,1457,-8.599999999999987,532
0.03191351890563965,7219,140.5,28
0.035901546478271484,13238,99.40000000000009,82
0.05684709548950195,20683,-6.999999999999991,401
0.05983996391296387,26598,205.30000000000004,40
0.061835527420043945,32407,205.30000000000004,40
0.06482458114624023,39911,86.80000000000045,414
0.05884432792663574,45839,205.30000000000004,40
0.05385756492614746,51697,205.30000000000004,40
0.06282997131347656,57699,150.80000000000007,61
0.04787421226501465,63623,154.50000000000003,30
0.06781625747680664,69654,205.30000000000004,40
0.03590273857116699,75675,210.20000000000005,41
0.04288339614868164,81683,205.30000000000004,40
0.05186033248901367,87796,150.80000000000007,61
0.048871755599975586,93981,106.50000000000009,79
0.029919147491455078,100373,102.60000000000014,125
0.05684995651245117,106811,68.30000000000014,139
0.04188394546508789,113049,99.40000000000009,82
0.05385708808898926,119069,205.30000000000004,40
0.03689742088317871,125261,106.50000000000009,79
0.049864768981933594,132965,107.70000000000046,417
0.06283164024353027,139008,205.30000000000004,40
0.05086231231689453,146586,-7.999999999999988,400
0.08577179908752441,154427,-7.999999999999988,400
0.05286097526550293,162306,97.80000000000045,413
0.04089021682739258,168308,179.40000000000003,35
0.05385589599609375,175925,63.80000000000044,412
0.04487967491149902,183484,-7.999999999999988,400
0.0578465461730957,191053,-7.999999999999988,401
0.05385613441467285,197048,154.50000000000003,30
0.05485415458679199,203008,154.50000000000003,30
0.042885541915893555,208960,154.50000000000003,30
0.047873497009277344,216546,-7.999999999999988,400
0.055849552154541016,224054,-7.999999999999988,400
0.03590559959411621,230063,160.40000000000003,35
0.027925968170166016,236023,141.5,27
0.05884242057800293,241896,154.50000000000003,30
0.06981348991394043,249517,-7.999999999999988,400
0.03489971160888672,255412,141.5,27
0.05585622787475586,262841,-7.999999999999988,400
0.07878994941711426,270461,-7.999999999999988,400
0.053856849670410156,278124,-7.999999999999988,400
0.055849313735961914,284167,205.30000000000004,40
0.05185961723327637,291781,-7.999999999999988,400
0.05285835266113281,297792,207.20000000000005,42
0.04288625717163086,303993,118.30000000000007,86
0.05086827278137207,311560,-7.999999999999988,400
0.04887104034423828,319175,-7.999999999999988,400
0.04188823699951172,325131,154.50000000000003,30
0.0578463077545166,332729,-7.999999999999988,400
0.05585169792175293,340329,-7.999999999999988,400
0.06782054901123047,347914,-7.999999999999988,400
0.05984067916870117,355458,-7.999999999999988,400
0.052858829498291016,361494,205.30000000000004,40
0.04986739158630371,369044,-7.999999999999988,400
0.0498661994934082,376666,-7.999999999999988,400
0.052860260009765625,384330,-7.999999999999988,400
0.04986977577209473,390389,205.30000000000004,40
0.045880794525146484,396353,154.50000000000003,30
0.03291606903076172,402323,141.5,27
0.045876264572143555,410054,306.4999999999983,429
0.060836076736450195,417700,85.70000000000046,415
0.060837507247924805,423734,205.30000000000004,40
Time,No. Steps,Total Reward,Episode Length
0.010099172592163086,40,139.20000000000005,44
0.058797597885131836,6306,72.30000000000014,138
0.061036109924316406,12318,205.30000000000004,40
0.080810546875,18265,205.30000000000004,40
0.06897592544555664,24346,205.30000000000004,40
0.048563480377197266,30391,205.30000000000004,40
0.05875873565673828,36429,205.30000000000004,40
0.058554887771606445,42524,205.30000000000004,40
0.07915353775024414,48570,181.40000000000003,35
0.04862785339355469,54627,190.30000000000004,37
0.07117152214050293,61799,565.8999999999991,258
0.04839444160461426,67891,204.20000000000005,41
0.05863618850708008,73957,205.30000000000004,40
0.06069660186767578,80060,205.30000000000004,40
0.050542593002319336,86113,205.30000000000004,40
0.04258322715759277,92170,205.30000000000004,40
0.0794823169708252,98233,205.30000000000004,40
0.06094813346862793,104283,205.30000000000004,40
0.04846334457397461,110341,205.30000000000004,40
0.05043649673461914,116431,205.30000000000004,40
0.04040026664733887,122510,205.30000000000004,40
0.05076789855957031,130954,384.49999999999784,526
0.059285640716552734,137001,188.30000000000004,37
0.07109808921813965,145295,367.89999999999804,484
0.04871487617492676,151369,193.30000000000004,38
0.05899620056152344,157453,205.30000000000004,40
0.04851675033569336,163540,205.30000000000004,40
0.06065106391906738,169658,205.30000000000004,40
0.04046940803527832,175778,205.30000000000004,40
0.08082413673400879,181866,205.30000000000004,40
0.060646772384643555,187937,205.30000000000004,40
0.05065155029296875,194040,205.30000000000004,40
0.05868387222290039,202325,375.39999999999804,480
0.04040026664733887,208383,205.30000000000004,40
0.060778141021728516,214484,205.30000000000004,40
0.04057765007019043,220594,205.30000000000004,40
0.0631113052368164,226706,205.30000000000004,40
0.07077598571777344,232727,205.30000000000004,40
0.05040740966796875,238705,205.30000000000004,40
0.05061817169189453,247048,380.89999999999793,506
0.04847908020019531,253160,205.30000000000004,40
0.05045914649963379,259262,205.30000000000004,40
0.06079220771789551,265316,205.30000000000004,40
0.05052328109741211,271383,205.30000000000004,40
0.05050802230834961,277459,205.30000000000004,40
0.050446510314941406,283507,205.30000000000004,40
0.06063222885131836,289554,205.30000000000004,40
0.05063056945800781,295607,205.30000000000004,40
0.060652732849121094,301698,205.30000000000004,40
0.05056500434875488,307788,205.30000000000004,40
0.022395610809326172,313862,204.30000000000004,40
0.05097079277038574,319946,205.30000000000004,40
0.04052305221557617,326015,204.30000000000004,40
0.05109143257141113,332078,205.30000000000004,40
