Time,No. Steps,Total Reward,Episode Length
0.05099034309387207,1147,82.50000000000009,75
0.025086164474487305,18052,200.5,27
0.0399937629699707,35280,183.4,31
0.025058269500732422,51974,200.5,27
0.031262874603271484,68462,205.5,27
0.02777099609375,84849,205.5,27
0.030061721801757812,101214,200.5,27
0.02566671371459961,117407,200.5,27
0.02500438690185547,133602,200.5,27
0.025022029876708984,149624,200.5,27
0.02554774284362793,165953,200.5,27
0.04260969161987305,186786,581.199999999998,466
0.025113582611083984,202987,200.5,27
0.04244637489318848,223648,458.39999999999816,433
0.04274344444274902,244635,581.199999999998,466
0.041227102279663086,260972,570.0999999999998,70
0.030333518981933594,277030,200.5,27
0.04883909225463867,297829,453.199999999998,468
0.041777849197387695,318550,459.79999999999814,439
0.04269599914550781,339625,456.49999999999807,452
0.04238748550415039,360591,455.0999999999981,448
0.04309582710266113,381866,583.399999999998,458
0.04784035682678223,402951,583.399999999998,457
0.042255401611328125,424155,457.5999999999981,448
0.045960187911987305,445531,455.0999999999981,448
0.042810678482055664,466885,581.499999999998,476
0.05183267593383789,488387,572.6999999999978,515
0.03057551383972168,506126,758.4999999999993,177
0.042334556579589844,523823,587.3999999999995,132
0.05266094207763672,545329,582.599999999998,472
0.043807268142700195,563061,587.3999999999995,132
0.05104780197143555,584706,585.899999999998,457
0.043210506439208984,606235,457.5999999999981,448
0.025668859481811523,623479,574.2999999999998,64
0.04308891296386719,645179,585.899999999998,458
0.04256463050842285,667194,585.899999999998,457
0.027328014373779297,686404,1816.2000000000007,219
0.041941165924072266,709538,2070.2000000000085,593
0.04250073432922363,733254,2070.2000000000085,593
0.03192472457885742,752157,1825.100000000001,172
0.04189133644104004,770791,1663.3000000000009,161
0.03331804275512695,789333,1824.100000000001,173
0.04973435401916504,812697,2066.6000000000085,595
0.04211688041687012,836784,2067.7000000000085,591
0.055489301681518555,860650,2209.5000000000086,603
0.026448488235473633,881414,2300.800000000004,337
0.042057037353515625,905641,2209.5000000000086,604
0.04202437400817871,929769,2239.300000000009,613
0.02691960334777832,951647,2282.300000000005,413
0.04248476028442383,975715,2193.5000000000086,602
0.04192018508911133,999820,2209.5000000000086,604
0.042113542556762695,1024021,2193.5000000000086,602
0.04371023178100586,1048382,2193.5000000000086,602
0.0423426628112793,1072443,2209.5000000000086,604
0.04174637794494629,1096898,2193.5000000000086,602
0.02358865737915039,1117281,2319.1000000000026,275
0.04945826530456543,1141509,2193.5000000000086,602
0.04241442680358887,1165835,2193.5000000000086,602
0.04224824905395508,1190307,2239.300000000009,612
0.018221139907836914,1210053,2323.900000000002,235
0.04157400131225586,1234425,2209.5000000000086,604
0.04254722595214844,1258600,2209.5000000000086,604
0.019452333450317383,1278378,2331.1000000000017,221
0.0422513484954834,1303318,2804.3000000000097,660
0.03385186195373535,1322832,2328.1000000000017,221
0.04828691482543945,1346960,2224.4000000000087,606
0.018436431884765625,1366535,2329.000000000002,226
0.019828081130981445,1386521,3566.0000000000027,279
0.019506216049194336,1406755,3566.0000000000027,279
0.01859593391418457,1426973,3566.0000000000027,279
0.01858043670654297,1447273,3566.0000000000027,279
0.019488811492919922,1467337,3566.0000000000027,279
0.05098152160644531,1491098,2209.5000000000086,604
0.04183149337768555,1514955,2209.5000000000086,604
0.02965092658996582,1534815,3572.0000000000027,278
0.0472722053527832,1553958,3572.0000000000027,278
0.028693199157714844,1573108,3572.0000000000027,278
0.028699874877929688,1592199,3572.0000000000027,278
0.02884840965270996,1612313,3554.400000000004,359
0.028812885284423828,1631591,3572.0000000000027,278
0.021612167358398438,1650618,3572.0000000000027,278
0.027725696563720703,1669804,3572.0000000000027,278
0.021045207977294922,1688910,3572.0000000000027,278
