Time,No. Steps,Total Reward,Episode Length
0.0528104305267334,2279,0,200
0.05285978317260742,20258,0,1
Time,No. Steps,Total Reward,Episode Length
0.03928685188293457,744,0,40
0.0401918888092041,18813,0,40
0.04558849334716797,37256,0,40
