Time,No. Steps,Total Reward,final_position,Episode Length
0.039170265197753906,3029,-4.399999999999994,0.012654223347042075,200
0.04053139686584473,23980,15.185000000000006,0.09933565327428029,30
0.04109001159667969,45583,19.72,0.09364125276811136,40
0.025667190551757812,66690,15.785000000000004,0.09712116418854792,32
0.04971933364868164,92550,19.415000000000056,0.1372983233154065,438
0.0438685417175293,112849,16.055000000000003,0.09680480860487188,32
0.04075193405151367,138746,19.415000000000056,0.1372983233154065,438
0.025998830795288086,159409,16.225000000000005,0.09617209743751977,33
0.03990983963012695,179399,15.185000000000006,0.09933565327428029,30
0.04962325096130371,205214,32.29999999999892,0.1879152167035748,457
0.044358015060424805,231312,36.46499999999893,0.1879152167035748,468
0.04187512397766113,257366,30.129999999999153,0.1879152167035748,452
0.027114391326904297,278291,44.234999999999985,0.2230306864916166,99
0.05279278755187988,304801,30.32999999999914,0.1879152167035748,460
0.04210233688354492,331913,38.21499999999889,0.22840873141410947,498
0.024504423141479492,352446,14.035000000000005,0.09965200885795635,27
0.02500462532043457,372897,14.035000000000005,0.09965200885795635,27
0.041373491287231445,399009,31.384999999999003,0.1879152167035748,451
0.041193485260009766,420847,43.85499999999985,0.2230306864916166,133
0.04201030731201172,447182,39.88499999999888,0.22840873141410947,468
0.04920601844787598,473577,19.72500000000005,0.1372983233154065,435
0.026575088500976562,494671,42.64999999999996,0.21195824106295477,88
0.041715383529663086,515107,14.525000000000006,0.09648845302119582,28
0.04027748107910156,535667,14.525000000000006,0.09648845302119582,28
0.02495718002319336,556388,38.22499999999998,0.213540018981335,57
0.05054974555969238,578322,110.41999999999996,0.5273647579879784,151
0.0464937686920166,600016,53.20499999999981,0.2840873141410946,130
0.025069713592529297,621421,89.73499999999993,0.4457450173995571,128
0.024899721145629883,642097,41.195,0.21986713065485605,65
0.04983687400817871,670077,136.04999999999671,0.689022461246441,583
0.02547597885131836,692052,88.65999999999987,0.4482758620689655,134
0.02589249610900879,715093,130.34499999999994,0.6415691236950333,183
0.02616715431213379,738046,113.86499999999984,0.5688073394495413,163
0.02965998649597168,761116,114.81499999999988,0.5691236950332174,159
0.040460824966430664,784011,115.93499999999985,0.5710218285352736,163
0.04294323921203613,813073,141.50999999999664,0.7042075292628915,599
0.04133772850036621,836185,113.95999999999988,0.5656437836127808,160
0.047800302505493164,866106,148.37499999999676,0.7447010439734262,602
0.04180622100830078,895861,148.8499999999968,0.7447010439734262,602
0.042540788650512695,926209,148.44999999999675,0.7447010439734262,603
0.04190373420715332,956219,152.70499999999674,0.7598861119898767,621
0.04123210906982422,986083,149.30999999999676,0.7447010439734262,601
0.03395390510559082,1011685,273.74000000000035,1.0,335
0.042932748794555664,1041791,149.4399999999968,0.7447010439734262,601
0.04128694534301758,1075910,182.9849999999954,0.9218601708320152,860
0.0428159236907959,1106951,192.3649999999971,0.9370452388484657,672
0.01861882209777832,1132841,161.54999999999941,0.7813982916798482,321
0.0430755615234375,1164738,195.44999999999666,0.9471686175260994,728
0.04245948791503906,1194725,148.9449999999968,0.7447010439734262,602
0.04310441017150879,1225527,200.26499999999706,0.9471686175260994,680
0.04185223579406738,1256648,166.66499999999635,0.8206263840556786,683
0.027094125747680664,1282239,270.0400000000005,1.0,301
0.0424501895904541,1313065,197.18999999999716,0.9471686175260994,663
0.04104137420654297,1344224,191.33999999999702,0.9319835495096488,676
0.040827035903930664,1375205,188.27999999999713,0.9218601708320152,655
0.04326510429382324,1405917,192.1549999999969,0.9370452388484657,693
0.03660988807678223,1430601,263.55500000000063,1.0,276
0.044095754623413086,1460764,189.29999999999723,0.9319835495096488,642
0.04291820526123047,1491056,191.30999999999716,0.9421069281872825,653
0.04479336738586426,1521088,189.29999999999723,0.9319835495096488,642
0.042740583419799805,1551056,189.11999999999716,0.9319835495096488,650
0.03703498840332031,1575736,263.55500000000063,1.0,276
0.04226183891296387,1605872,191.30999999999716,0.9421069281872825,653
0.019074678421020508,1630315,264.71500000000054,1.0,287
0.01833033561706543,1655192,263.54000000000065,1.0,276
0.026530027389526367,1679776,263.22500000000065,1.0,276
0.030875205993652344,1704696,262.97500000000065,1.0,276
0.041472434997558594,1729800,263.05500000000063,1.0,276
0.02592158317565918,1754608,262.97500000000065,1.0,276
0.019499778747558594,1779295,261.3650000000006,1.0,276
0.04890322685241699,1803921,261.28500000000065,1.0,270
0.04082775115966797,1828465,261.28500000000065,1.0,270
0.04830169677734375,1853319,261.28500000000065,1.0,270
0.04123497009277344,1878826,260.5600000000003,1.0,312
0.040323495864868164,1903665,261.28500000000065,1.0,270
0.042894840240478516,1928133,261.28500000000065,1.0,270
